,Date et heure de comptage,Identifiant arc,jour_ferie,nom_jour_ferie,vacance_scolaire,nom_vacance_scolaire,dayofweek,month,year
2422,2020-08-08 21:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2423,2020-08-08 19:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2424,2020-08-08 11:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2425,2020-08-08 06:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2426,2020-08-08 05:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2427,2020-08-08 04:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2428,2020-08-08 03:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2429,2020-08-08 02:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2430,2020-08-08 01:00:00+02:00,4264,0,,1,été,Saturday,8,2020
2431,2020-07-08 22:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2432,2020-07-08 20:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2433,2020-07-08 17:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2434,2020-07-08 16:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2435,2020-07-08 14:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2436,2020-07-08 11:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2437,2020-07-08 08:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2438,2020-07-08 06:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2439,2020-07-08 05:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2440,2020-07-08 03:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2441,2020-07-08 02:00:00+02:00,4264,0,,1,été,Wednesday,7,2020
2442,2020-10-05 00:00:00+02:00,4264,0,,0,,Monday,10,2020
2443,2020-10-04 23:00:00+02:00,4264,0,,0,,Sunday,10,2020
2444,2020-10-04 22:00:00+02:00,4264,0,,0,,Sunday,10,2020
2445,2020-10-04 19:00:00+02:00,4264,0,,0,,Sunday,10,2020
2446,2020-10-04 17:00:00+02:00,4264,0,,0,,Sunday,10,2020
2447,2020-10-04 16:00:00+02:00,4264,0,,0,,Sunday,10,2020
2448,2020-10-04 14:00:00+02:00,4264,0,,0,,Sunday,10,2020
2449,2020-10-04 12:00:00+02:00,4264,0,,0,,Sunday,10,2020
2450,2020-10-04 11:00:00+02:00,4264,0,,0,,Sunday,10,2020
2451,2020-10-04 10:00:00+02:00,4264,0,,0,,Sunday,10,2020
2452,2020-10-04 08:00:00+02:00,4264,0,,0,,Sunday,10,2020
2453,2020-10-04 07:00:00+02:00,4264,0,,0,,Sunday,10,2020
2454,2020-10-04 05:00:00+02:00,4264,0,,0,,Sunday,10,2020
2455,2020-10-04 03:00:00+02:00,4264,0,,0,,Sunday,10,2020
2456,2020-10-04 02:00:00+02:00,4264,0,,0,,Sunday,10,2020
2457,2020-11-06 14:00:00+01:00,4264,0,,0,,Friday,11,2020
2458,2020-11-06 01:00:00+01:00,4264,0,,0,,Friday,11,2020
2459,2020-11-06 23:00:00+01:00,4264,0,,0,,Friday,11,2020
2460,2020-11-06 21:00:00+01:00,4264,0,,0,,Friday,11,2020
2461,2020-11-06 13:00:00+01:00,4264,0,,0,,Friday,11,2020
2462,2020-11-06 07:00:00+01:00,4264,0,,0,,Friday,11,2020
2463,2020-11-06 09:00:00+01:00,4264,0,,0,,Friday,11,2020
2464,2020-11-06 04:00:00+01:00,4264,0,,0,,Friday,11,2020
2465,2020-11-06 20:00:00+01:00,4264,0,,0,,Friday,11,2020
2466,2020-08-12 15:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
2467,2020-08-12 12:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
2468,2020-08-12 11:00:00+02:00,4264,0,,1,été,Wednesday,8,2020
2469,2020-10-14 01:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2470,2020-10-14 02:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2471,2020-10-14 03:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2472,2020-10-14 04:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2473,2020-10-14 06:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2474,2020-10-14 08:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2475,2020-10-14 09:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2476,2020-10-14 12:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2477,2020-10-14 17:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2478,2020-10-14 18:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2479,2020-10-14 21:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2480,2020-10-14 22:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2481,2020-10-14 23:00:00+02:00,4264,0,,0,,Wednesday,10,2020
2482,2020-10-15 00:00:00+02:00,4264,0,,0,,Thursday,10,2020
2483,2020-10-06 00:00:00+02:00,4264,0,,0,,Tuesday,10,2020
2484,2020-10-05 23:00:00+02:00,4264,0,,0,,Monday,10,2020
2485,2020-10-05 22:00:00+02:00,4264,0,,0,,Monday,10,2020
2486,2020-10-05 21:00:00+02:00,4264,0,,0,,Monday,10,2020
2487,2020-10-05 18:00:00+02:00,4264,0,,0,,Monday,10,2020
2488,2020-10-05 14:00:00+02:00,4264,0,,0,,Monday,10,2020
2489,2020-10-05 11:00:00+02:00,4264,0,,0,,Monday,10,2020
2490,2020-10-05 08:00:00+02:00,4264,0,,0,,Monday,10,2020
2491,2020-10-05 02:00:00+02:00,4264,0,,0,,Monday,10,2020
2492,2020-10-05 01:00:00+02:00,4264,0,,0,,Monday,10,2020
2493,2020-07-12 02:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2494,2020-07-12 03:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2495,2020-07-12 05:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2496,2020-07-12 06:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2497,2020-07-12 07:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2498,2020-07-12 10:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2499,2020-07-12 11:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2500,2020-07-12 13:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2501,2020-07-12 16:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2502,2020-07-12 17:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2503,2020-07-12 20:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2504,2020-07-12 23:00:00+02:00,4264,0,,1,été,Sunday,7,2020
2505,2020-07-13 00:00:00+02:00,4264,0,,1,été,Monday,7,2020
2506,2020-09-15 00:00:00+02:00,4264,0,,0,,Tuesday,9,2020
2507,2020-09-14 21:00:00+02:00,4264,0,,0,,Monday,9,2020
2508,2020-09-14 20:00:00+02:00,4264,0,,0,,Monday,9,2020
2509,2020-09-14 17:00:00+02:00,4264,0,,0,,Monday,9,2020
2510,2020-09-14 16:00:00+02:00,4264,0,,0,,Monday,9,2020
2511,2020-09-14 15:00:00+02:00,4264,0,,0,,Monday,9,2020
2512,2020-09-14 14:00:00+02:00,4264,0,,0,,Monday,9,2020
2513,2020-09-14 13:00:00+02:00,4264,0,,0,,Monday,9,2020
2514,2020-09-14 12:00:00+02:00,4264,0,,0,,Monday,9,2020
2515,2020-09-14 09:00:00+02:00,4264,0,,0,,Monday,9,2020
2516,2020-09-14 08:00:00+02:00,4264,0,,0,,Monday,9,2020
2517,2020-09-14 06:00:00+02:00,4264,0,,0,,Monday,9,2020
2518,2020-09-14 04:00:00+02:00,4264,0,,0,,Monday,9,2020
2519,2020-09-14 03:00:00+02:00,4264,0,,0,,Monday,9,2020
2520,2020-09-14 02:00:00+02:00,4264,0,,0,,Monday,9,2020
2521,2020-09-14 01:00:00+02:00,4264,0,,0,,Monday,9,2020
2522,2020-08-04 06:00:00+02:00,4264,0,,1,été,Tuesday,8,2020
2523,2020-08-04 11:00:00+02:00,4264,0,,1,été,Tuesday,8,2020
2524,2020-08-04 05:00:00+02:00,4264,0,,1,été,Tuesday,8,2020
2525,2020-08-04 02:00:00+02:00,4264,0,,1,été,Tuesday,8,2020
2526,2020-08-04 12:00:00+02:00,4264,0,,1,été,Tuesday,8,2020
2527,2020-08-04 17:00:00+02:00,4264,0,,1,été,Tuesday,8,2020
2528,2020-08-04 10:00:00+02:00,4264,0,,1,été,Tuesday,8,2020
2529,2020-08-04 01:00:00+02:00,4264,0,,1,été,Tuesday,8,2020
2530,2020-09-06 02:00:00+02:00,4264,0,,0,,Sunday,9,2020
2531,2020-09-06 03:00:00+02:00,4264,0,,0,,Sunday,9,2020
2532,2020-09-06 05:00:00+02:00,4264,0,,0,,Sunday,9,2020
2533,2020-09-06 06:00:00+02:00,4264,0,,0,,Sunday,9,2020
2534,2020-09-06 08:00:00+02:00,4264,0,,0,,Sunday,9,2020
2535,2020-09-06 13:00:00+02:00,4264,0,,0,,Sunday,9,2020
2536,2020-09-06 15:00:00+02:00,4264,0,,0,,Sunday,9,2020
2537,2020-09-06 16:00:00+02:00,4264,0,,0,,Sunday,9,2020
2538,2020-09-06 18:00:00+02:00,4264,0,,0,,Sunday,9,2020
2539,2020-09-06 19:00:00+02:00,4264,0,,0,,Sunday,9,2020
2540,2020-09-06 20:00:00+02:00,4264,0,,0,,Sunday,9,2020
2541,2020-09-06 21:00:00+02:00,4264,0,,0,,Sunday,9,2020
2542,2020-09-06 22:00:00+02:00,4264,0,,0,,Sunday,9,2020
2543,2020-09-06 23:00:00+02:00,4264,0,,0,,Sunday,9,2020
2544,2020-09-07 00:00:00+02:00,4264,0,,0,,Monday,9,2020
2545,2020-08-16 01:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2546,2020-08-16 03:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2547,2020-08-16 07:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2548,2020-08-16 08:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2549,2020-08-16 10:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2550,2020-08-16 12:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2551,2020-08-16 13:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2552,2020-08-16 15:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2553,2020-08-16 18:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2554,2020-08-16 19:00:00+02:00,4264,0,,1,été,Sunday,8,2020
2555,2020-05-26 03:00:00+02:00,4264,0,,0,,Tuesday,5,2020
2556,2020-05-26 08:00:00+02:00,4264,0,,0,,Tuesday,5,2020
2557,2020-05-26 11:00:00+02:00,4264,0,,0,,Tuesday,5,2020
2558,2020-05-26 15:00:00+02:00,4264,0,,0,,Tuesday,5,2020
2559,2020-05-26 17:00:00+02:00,4264,0,,0,,Tuesday,5,2020
2560,2020-05-26 22:00:00+02:00,4264,0,,0,,Tuesday,5,2020
2561,2020-06-03 20:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2562,2020-06-03 02:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2563,2020-06-03 18:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2564,2020-06-03 21:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2565,2020-06-03 12:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2566,2020-06-03 06:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2567,2020-06-03 22:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2568,2020-06-03 05:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2569,2020-06-03 15:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2570,2020-06-03 23:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2571,2020-06-04 00:00:00+02:00,4264,0,,0,,Thursday,6,2020
2572,2020-06-03 16:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2573,2020-06-03 11:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2574,2020-06-03 01:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2575,2020-06-03 14:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2576,2020-06-03 19:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2577,2020-06-03 04:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2578,2020-06-03 08:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2579,2020-06-03 17:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2580,2020-06-03 07:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2581,2020-06-03 09:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2582,2020-06-03 10:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2583,2020-06-03 03:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2584,2020-06-03 13:00:00+02:00,4264,0,,0,,Wednesday,6,2020
2585,2020-05-24 01:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
2586,2020-05-24 04:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
2587,2020-05-24 06:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
2588,2020-05-24 16:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
2589,2020-05-24 17:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
2590,2020-05-24 18:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
2591,2020-05-24 21:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
2592,2020-05-24 23:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
2593,2020-11-04 12:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2594,2020-11-04 16:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2595,2020-11-04 04:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2596,2020-11-04 22:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2597,2020-11-04 15:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2598,2020-11-04 20:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2599,2020-11-04 18:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2600,2020-11-04 02:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2601,2020-11-04 06:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2602,2020-11-04 10:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2603,2020-11-04 11:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2604,2020-11-04 19:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2605,2020-11-04 14:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2606,2020-11-04 01:00:00+01:00,4264,0,,0,,Wednesday,11,2020
2607,2019-11-01 07:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2608,2019-11-01 08:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2609,2019-11-01 11:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2610,2019-11-01 12:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2611,2019-11-01 13:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2612,2019-11-01 14:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2613,2019-11-01 16:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2614,2019-11-01 17:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2615,2019-11-01 19:00:00+01:00,4264,0,,1,ascension,Friday,11,2019
2616,2019-11-02 00:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2617,2019-11-02 01:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2618,2019-11-02 02:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2619,2019-11-02 03:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2620,2019-11-02 05:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2621,2019-11-02 07:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2622,2019-11-02 09:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2623,2019-11-02 13:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2624,2019-11-02 18:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2625,2019-11-02 19:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2626,2019-11-02 22:00:00+01:00,4264,0,,1,ascension,Saturday,11,2019
2627,2019-11-03 00:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2628,2019-11-03 01:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2629,2019-11-03 02:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2630,2019-11-03 05:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2631,2019-11-03 07:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2632,2019-11-03 08:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2633,2019-11-03 09:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2634,2019-11-03 11:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2635,2019-11-03 17:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2636,2019-11-03 18:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2637,2019-11-03 19:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2638,2019-11-03 21:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2639,2019-11-03 22:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2640,2019-11-03 23:00:00+01:00,4264,0,,1,ascension,Sunday,11,2019
2641,2019-11-04 02:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2642,2019-11-04 04:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2643,2019-11-04 05:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2644,2019-11-04 06:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2645,2019-11-04 08:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2646,2019-11-04 10:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2647,2019-11-04 12:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2648,2019-11-04 15:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2649,2019-11-04 16:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2650,2019-11-04 17:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2651,2019-11-04 18:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2652,2019-11-04 21:00:00+01:00,4264,0,,1,ascension,Monday,11,2019
2653,2019-11-05 00:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2654,2019-11-05 02:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2655,2019-11-05 06:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2656,2019-11-05 08:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2657,2019-11-05 09:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2658,2019-11-05 11:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2659,2019-11-05 13:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2660,2019-11-05 15:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2661,2019-11-05 16:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2662,2019-11-05 17:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2663,2019-11-05 20:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2664,2019-11-05 21:00:00+01:00,4264,0,,1,ascension,Tuesday,11,2019
2665,2019-11-06 00:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2666,2019-11-06 01:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2667,2019-11-06 02:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2668,2019-11-06 03:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2669,2019-11-06 04:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2670,2019-11-06 06:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2671,2019-11-06 09:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2672,2019-11-06 10:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2673,2019-11-06 11:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2674,2019-11-06 12:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2675,2019-11-06 13:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2676,2019-11-06 17:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2677,2019-11-06 18:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2678,2019-11-06 19:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2679,2019-11-06 20:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2680,2019-11-06 21:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2681,2019-11-06 23:00:00+01:00,4264,0,,1,ascension,Wednesday,11,2019
2682,2019-11-07 00:00:00+01:00,4264,0,,1,ascension,Thursday,11,2019
2683,2020-10-04 21:00:00+02:00,4264,0,,0,,Sunday,10,2020
2684,2020-10-04 20:00:00+02:00,4264,0,,0,,Sunday,10,2020
2685,2020-10-04 18:00:00+02:00,4264,0,,0,,Sunday,10,2020
2686,2020-10-04 15:00:00+02:00,4264,0,,0,,Sunday,10,2020
2687,2020-10-04 13:00:00+02:00,4264,0,,0,,Sunday,10,2020
2688,2020-10-04 09:00:00+02:00,4264,0,,0,,Sunday,10,2020
2689,2020-10-04 06:00:00+02:00,4264,0,,0,,Sunday,10,2020
2690,2020-10-04 04:00:00+02:00,4264,0,,0,,Sunday,10,2020
2691,2020-10-04 01:00:00+02:00,4264,0,,0,,Sunday,10,2020
2692,2019-12-01 04:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2693,2019-12-01 06:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2694,2019-12-01 07:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2695,2019-12-01 08:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2696,2019-12-01 11:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2697,2019-12-01 13:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2698,2019-12-01 14:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2699,2019-12-01 16:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2700,2019-12-01 18:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2701,2019-12-01 22:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2702,2019-12-01 23:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
2703,2019-12-02 00:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2704,2019-12-02 02:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2705,2019-12-02 03:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2706,2019-12-02 05:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2707,2019-12-02 06:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2708,2019-12-02 07:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2709,2019-12-02 08:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2710,2019-12-02 09:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2711,2019-12-02 12:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2712,2019-12-02 13:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2713,2019-12-02 17:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2714,2019-12-02 18:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2715,2019-12-02 19:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2716,2019-12-02 20:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2717,2019-12-02 22:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2718,2019-12-02 23:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
2719,2019-12-03 02:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2720,2019-12-03 03:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2721,2019-12-03 05:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2722,2019-12-03 10:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2723,2019-12-03 12:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2724,2019-12-03 13:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2725,2019-12-03 17:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2726,2019-12-03 18:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2727,2019-12-03 20:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2728,2019-12-03 21:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2729,2019-12-03 23:00:00+01:00,4264,0,,1,ascension,Tuesday,12,2019
2730,2019-12-04 02:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2731,2019-12-04 03:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2732,2019-12-04 05:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2733,2019-12-04 06:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2734,2019-12-04 07:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2735,2019-12-04 09:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2736,2019-12-04 11:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2737,2019-12-04 13:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2738,2019-12-04 15:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2739,2019-12-04 17:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2740,2019-12-04 19:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2741,2019-12-04 23:00:00+01:00,4264,0,,1,ascension,Wednesday,12,2019
2742,2019-12-05 00:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2743,2019-12-05 02:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2744,2019-12-05 03:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2745,2019-12-05 04:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2746,2019-12-05 06:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2747,2019-12-05 07:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2748,2019-12-05 08:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2749,2019-12-05 09:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2750,2019-12-05 10:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2751,2019-12-05 12:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2752,2019-12-05 13:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2753,2019-12-05 15:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2754,2019-12-05 16:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2755,2019-12-05 21:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2756,2019-12-05 23:00:00+01:00,4264,0,,1,ascension,Thursday,12,2019
2757,2019-12-06 00:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
2758,2019-12-06 02:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
2759,2019-12-06 06:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
2760,2019-12-06 08:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
2761,2019-12-06 12:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
2762,2019-12-06 13:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
2763,2019-12-06 15:00:00+01:00,4264,0,,1,ascension,Friday,12,2019
